2026-05-30 08:15:49 | INFO     | SYSTEM               | ================================================================================
2026-05-30 08:17:42 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:17:42] "GET /api/auth/status HTTP/1.1" 200 -
2026-05-30 08:17:44 | DEBUG    | __main__             | ⏳ Startup grace period — monitoring signals, no execution yet
2026-05-30 08:17:44 | INFO     | frontend.routes      | Bot PAUSED — all OMS API calls and re-auth suspended
2026-05-30 08:17:44 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:17:44] "POST /api/bot/pause HTTP/1.1" 200 -
2026-05-30 08:17:46 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:17:46] "GET /api/auth/status HTTP/1.1" 200 -
2026-05-30 08:17:47 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:17:47] "GET /api/auth/status HTTP/1.1" 200 -
2026-05-30 08:17:50 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:17:50] "GET /api/indices HTTP/1.1" 200 -
2026-05-30 08:17:50 | INFO     | backend.portfolio.tracker | Syncing portfolio with Zerodha...
2026-05-30 08:17:50 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:17:50] "GET /api/status HTTP/1.1" 200 -
2026-05-30 08:17:50 | DEBUG    | backend.portfolio.tracker | ✓ Found SILVERBEES in Holdings: 79 free + 0 pledged + 0 T1 = 79 units
2026-05-30 08:17:50 | DEBUG    | backend.portfolio.tracker | 📊 SILVERBEES: 79 units (Holdings only)
2026-05-30 08:17:50 | DEBUG    | backend.portfolio.tracker | ✓ SILVERBEES avg from HOLDINGS: ₹251.45
2026-05-30 08:17:50 | DEBUG    | backend.portfolio.tracker | ✓ Found MID150BEES in Holdings: 244 free + 0 pledged + 0 T1 = 244 units
2026-05-30 08:17:50 | DEBUG    | backend.portfolio.tracker | 📊 MID150BEES: 244 units (Holdings only)
2026-05-30 08:17:50 | DEBUG    | backend.portfolio.tracker | ✓ MID150BEES avg from HOLDINGS: ₹226.02
2026-05-30 08:17:50 | DEBUG    | backend.portfolio.tracker | ✓ Found EMBASSY-RR in Holdings: 0 free + 0 pledged + 47 T1 = 47 units
2026-05-30 08:17:50 | DEBUG    | backend.portfolio.tracker | 📊 EMBASSY-RR: 47 units (Holdings only)
2026-05-30 08:17:50 | DEBUG    | backend.portfolio.tracker | ✓ EMBASSY-RR avg from HOLDINGS: ₹425.39
2026-05-30 08:17:50 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:17:50] "GET /api/portfolio HTTP/1.1" 200 -
2026-05-30 08:17:50 | DEBUG    | backend.portfolio.tracker | ✓ Found SILVERBEES in Holdings: 79 free + 0 pledged + 0 T1 = 79 units
2026-05-30 08:17:50 | DEBUG    | backend.portfolio.tracker | 📊 SILVERBEES: 79 units (Holdings only)
2026-05-30 08:17:50 | DEBUG    | backend.portfolio.tracker | ✓ SILVERBEES avg from HOLDINGS: ₹251.45
2026-05-30 08:17:50 | DEBUG    | backend.portfolio.tracker | ✓ Found EMBASSY-RR in Holdings: 0 free + 0 pledged + 47 T1 = 47 units
2026-05-30 08:17:50 | DEBUG    | backend.portfolio.tracker | 📊 EMBASSY-RR: 47 units (Holdings only)
2026-05-30 08:17:50 | DEBUG    | backend.portfolio.tracker | ✓ EMBASSY-RR avg from HOLDINGS: ₹425.39
2026-05-30 08:17:50 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/portfolio/holdings HTTP/11" 403 None
2026-05-30 08:17:50 | DEBUG    | backend.portfolio.tracker | Holdings temporarily unavailable (403) - Zerodha post-trade delay, retaining cached data
2026-05-30 08:17:50 | ERROR    | backend.portfolio.tracker | Failed to fetch holdings
2026-05-30 08:17:50 | INFO     | frontend.routes      | Portfolio resynced via /api/wake
2026-05-30 08:17:50 | WARNING  | frontend.routes      | /api/wake: WS stale 34s — forcing reconnect
2026-05-30 08:17:50 | DEBUG    | backend.portfolio.tracker | ✓ MID150BEES avg from HOLDINGS: ₹226.02
2026-05-30 08:17:50 | INFO     | backend.data.realtime | Initializing WebSocket connection...
2026-05-30 08:17:50 | DEBUG    | backend.portfolio.tracker | ✓ MID150BEES avg from HOLDINGS: ₹226.02
2026-05-30 08:17:50 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:17:50] "GET /api/market HTTP/1.1" 200 -
2026-05-30 08:17:50 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): api.kite.trade:443
2026-05-30 08:17:50 | DEBUG    | backend.portfolio.tracker | ✓ Found MID150BEES in Holdings: 244 free + 0 pledged + 0 T1 = 244 units
2026-05-30 08:17:50 | DEBUG    | backend.portfolio.tracker | 📊 MID150BEES: 244 units (Holdings only)
2026-05-30 08:17:50 | DEBUG    | backend.portfolio.tracker | ✓ MID150BEES avg from HOLDINGS: ₹226.02
2026-05-30 08:17:50 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:17:50] "GET /api/intraday/status HTTP/1.1" 200 -
2026-05-30 08:17:50 | DEBUG    | urllib3.connectionpool | https://api.kite.trade:443 "GET /instruments HTTP/11" 200 1656689
2026-05-30 08:17:50 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/portfolio/positions HTTP/11" 403 None
2026-05-30 08:17:50 | ERROR    | backend.portfolio.tracker | Positions fetch failed: 403
2026-05-30 08:17:50 | ERROR    | kiteconnect.ticker   | Connection closed: None - None
2026-05-30 08:17:50 | WARNING  | backend.data.realtime | 🔴 WebSocket closed: None - None
2026-05-30 08:17:50 | INFO     | backend.data.realtime | 🔄 WebSocket reconnect attempt 1(∞) in 10s...
2026-05-30 08:17:50 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3ANIFTY2660222100PE HTTP/11" 400 75
2026-05-30 08:17:50 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (2): kite.zerodha.com:443
2026-05-30 08:17:50 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (3): kite.zerodha.com:443
2026-05-30 08:17:50 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (4): kite.zerodha.com:443
2026-05-30 08:17:50 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (5): kite.zerodha.com:443
2026-05-30 08:17:50 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3ANIFTY2660225650CE HTTP/11" 400 75
2026-05-30 08:17:50 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3ANIFTY2660225700CE HTTP/11" 400 75
2026-05-30 08:17:50 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:17:50] "GET /api/positions HTTP/1.1" 200 -
2026-05-30 08:17:50 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3A5821185 HTTP/11" 400 75
2026-05-30 08:17:50 | DEBUG    | frontend.routes      | Depth REST fallback failed for MON100: key=NSE:5821185 status=no-token
2026-05-30 08:17:50 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:17:50] "GET /api/depth/MON100 HTTP/1.1" 200 -
2026-05-30 08:17:50 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3A3693569 HTTP/11" 400 75
2026-05-30 08:17:50 | DEBUG    | frontend.routes      | Depth REST fallback failed for GOLDBEES: key=NSE:3693569 status=no-token
2026-05-30 08:17:50 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:17:50] "GET /api/depth/GOLDBEES HTTP/1.1" 200 -
2026-05-30 08:17:50 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3A2800385 HTTP/11" 400 75
2026-05-30 08:17:50 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3A2068481 HTTP/11" 400 75
2026-05-30 08:17:50 | DEBUG    | frontend.routes      | Depth REST fallback failed for SILVERBEES: key=NSE:2068481 status=no-token
2026-05-30 08:17:50 | DEBUG    | frontend.routes      | Depth REST fallback failed for JUNIORBEES: key=NSE:2800385 status=no-token
2026-05-30 08:17:50 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:17:50] "GET /api/depth/SILVERBEES HTTP/1.1" 200 -
2026-05-30 08:17:50 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:17:50] "GET /api/depth/JUNIORBEES HTTP/1.1" 200 -
2026-05-30 08:17:51 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3A4680705 HTTP/11" 400 75
2026-05-30 08:17:51 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3A2928385 HTTP/11" 400 75
2026-05-30 08:17:51 | DEBUG    | frontend.routes      | Depth REST fallback failed for HNGSNGBEES: key=NSE:4680705 status=no-token
2026-05-30 08:17:51 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3A5710849 HTTP/11" 400 75
2026-05-30 08:17:51 | DEBUG    | frontend.routes      | Depth REST fallback failed for BANKBEES: key=NSE:2928385 status=no-token
2026-05-30 08:17:51 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:17:51] "GET /api/depth/HNGSNGBEES HTTP/1.1" 200 -
2026-05-30 08:17:51 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3A2402049 HTTP/11" 400 75
2026-05-30 08:17:51 | DEBUG    | frontend.routes      | Depth REST fallback failed for MINDSPACE-RR: key=NSE:5710849 status=no-token
2026-05-30 08:17:51 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:17:51] "GET /api/depth/BANKBEES HTTP/1.1" 200 -
2026-05-30 08:17:51 | DEBUG    | frontend.routes      | Depth REST fallback failed for EMBASSY-RR: key=NSE:2402049 status=no-token
2026-05-30 08:17:51 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:17:51] "GET /api/depth/MINDSPACE-RR HTTP/1.1" 200 -
2026-05-30 08:17:51 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:17:51] "GET /api/depth/EMBASSY-RR HTTP/1.1" 200 -
2026-05-30 08:17:51 | INFO     | backend.data.realtime | ✓ Instruments CSV from https://api.kite.trade/instruments (120943 rows)
2026-05-30 08:17:51 | INFO     | backend.data.realtime | Looking up tokens for: MON100, GOLDBEES, SILVERBEES, JUNIORBEES, MINDSPACE-RR, EMBASSY-RR, BANKBEES, HNGSNGBEES, MID150BEES, LIQUIDCASE
2026-05-30 08:17:51 | INFO     | backend.data.realtime | ✓ MON100: token 5821185 (segment=NSE)
2026-05-30 08:17:51 | INFO     | backend.data.realtime | ✓ GOLDBEES: token 3693569 (segment=NSE)
2026-05-30 08:17:51 | INFO     | backend.data.realtime | ✓ SILVERBEES: token 2068481 (segment=NSE)
2026-05-30 08:17:51 | INFO     | backend.data.realtime | ✓ JUNIORBEES: token 2800385 (segment=NSE)
2026-05-30 08:17:51 | INFO     | backend.data.realtime | ✓ MINDSPACE-RR: token 5710849 (segment=NSE)
2026-05-30 08:17:51 | INFO     | backend.data.realtime | ✓ EMBASSY-RR: token 2402049 (segment=NSE)
2026-05-30 08:17:51 | INFO     | backend.data.realtime | ✓ BANKBEES: token 2928385 (segment=NSE)
2026-05-30 08:17:51 | INFO     | backend.data.realtime | ✓ HNGSNGBEES: token 4680705 (segment=NSE)
2026-05-30 08:17:51 | INFO     | backend.data.realtime | ✓ MID150BEES: token 2177537 (segment=NSE)
2026-05-30 08:17:51 | INFO     | backend.data.realtime | ✓ LIQUIDCASE: token 5568001 (segment=NSE)
2026-05-30 08:17:51 | INFO     | backend.data.realtime | ✓ Index NIFTY 50: token 256265
2026-05-30 08:17:52 | INFO     | backend.data.realtime | ✓ Index GIFT NIFTY: token 291849
2026-05-30 08:17:52 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:17:52] "GET /api/auth/status HTTP/1.1" 200 -
2026-05-30 08:17:52 | INFO     | backend.data.realtime | ✓ Index NIFTY MIDCAP 150: token 266249
2026-05-30 08:17:52 | INFO     | backend.data.realtime | ✓ Index INDIA VIX: token 264969
2026-05-30 08:17:52 | INFO     | backend.data.realtime | ✓ Token cache saved: 14 tokens → instrument_tokens.json
2026-05-30 08:17:52 | INFO     | backend.data.realtime | ✓ 14 instrument tokens ready
2026-05-30 08:17:52 | INFO     | backend.data.realtime | ✓ WebSocket initialized
2026-05-30 08:17:52 | INFO     | backend.data.realtime | Starting WebSocket connection...
2026-05-30 08:17:52 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:17:52] "POST /api/wake HTTP/1.1" 200 -
2026-05-30 08:17:52 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:17:52] "GET /api/auth/status HTTP/1.1" 200 -
2026-05-30 08:17:52 | INFO     | backend.data.realtime | ✓ WebSocket connected successfully
2026-05-30 08:17:52 | INFO     | backend.data.realtime | Subscribing to 14 instruments...
2026-05-30 08:17:52 | INFO     | backend.data.realtime | ✅ Subscribe called successfully
2026-05-30 08:17:52 | INFO     | backend.data.realtime | ✅ Set mode to FULL successfully
2026-05-30 08:17:52 | INFO     | backend.data.realtime | ✅ Subscribed to 14 instruments - waiting for ticks...
2026-05-30 08:17:52 | INFO     | backend.data.realtime | ✓ WebSocket connected and subscribed
2026-05-30 08:17:57 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:17:57] "GET /api/auth/status HTTP/1.1" 200 -
2026-05-30 08:17:57 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:17:57] "GET /api/auth/status HTTP/1.1" 200 -
2026-05-30 08:17:59 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:17:59] "GET /api/indices HTTP/1.1" 200 -
2026-05-30 08:18:00 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/orders HTTP/11" 403 None
2026-05-30 08:18:00 | DEBUG    | frontend.routes      | Orders endpoint temporarily unavailable (403) - Zerodha post-trade delay
2026-05-30 08:18:00 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:00] "GET /api/transactions HTTP/1.1" 200 -
2026-05-30 08:18:02 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:02] "GET /api/auth/status HTTP/1.1" 200 -
2026-05-30 08:18:02 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:02] "GET /api/auth/status HTTP/1.1" 200 -
2026-05-30 08:18:03 | INFO     | backend.portfolio.tracker | Syncing portfolio with Zerodha...
2026-05-30 08:18:03 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/portfolio/holdings HTTP/11" 403 None
2026-05-30 08:18:03 | DEBUG    | backend.portfolio.tracker | Holdings temporarily unavailable (403) - Zerodha post-trade delay, retaining cached data
2026-05-30 08:18:03 | ERROR    | backend.portfolio.tracker | Failed to fetch holdings
2026-05-30 08:18:03 | INFO     | frontend.routes      | Portfolio resynced via /api/wake
2026-05-30 08:18:03 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:03] "POST /api/wake HTTP/1.1" 200 -
2026-05-30 08:18:03 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:03] "GET /api/indices HTTP/1.1" 200 -
2026-05-30 08:18:03 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:03] "GET /api/status HTTP/1.1" 200 -
2026-05-30 08:18:03 | DEBUG    | backend.portfolio.tracker | ✓ Found SILVERBEES in Holdings: 79 free + 0 pledged + 0 T1 = 79 units
2026-05-30 08:18:03 | DEBUG    | backend.portfolio.tracker | 📊 SILVERBEES: 79 units (Holdings only)
2026-05-30 08:18:03 | DEBUG    | backend.portfolio.tracker | ✓ SILVERBEES avg from HOLDINGS: ₹251.45
2026-05-30 08:18:03 | DEBUG    | backend.portfolio.tracker | ✓ Found MID150BEES in Holdings: 244 free + 0 pledged + 0 T1 = 244 units
2026-05-30 08:18:03 | DEBUG    | backend.portfolio.tracker | 📊 MID150BEES: 244 units (Holdings only)
2026-05-30 08:18:03 | DEBUG    | backend.portfolio.tracker | ✓ MID150BEES avg from HOLDINGS: ₹226.02
2026-05-30 08:18:03 | DEBUG    | backend.portfolio.tracker | ✓ Found EMBASSY-RR in Holdings: 0 free + 0 pledged + 47 T1 = 47 units
2026-05-30 08:18:03 | DEBUG    | backend.portfolio.tracker | 📊 EMBASSY-RR: 47 units (Holdings only)
2026-05-30 08:18:03 | DEBUG    | backend.portfolio.tracker | ✓ EMBASSY-RR avg from HOLDINGS: ₹425.39
2026-05-30 08:18:03 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:03] "GET /api/portfolio HTTP/1.1" 200 -
2026-05-30 08:18:03 | DEBUG    | backend.portfolio.tracker | ✓ Found SILVERBEES in Holdings: 79 free + 0 pledged + 0 T1 = 79 units
2026-05-30 08:18:03 | DEBUG    | backend.portfolio.tracker | 📊 SILVERBEES: 79 units (Holdings only)
2026-05-30 08:18:03 | DEBUG    | backend.portfolio.tracker | ✓ SILVERBEES avg from HOLDINGS: ₹251.45
2026-05-30 08:18:03 | DEBUG    | backend.portfolio.tracker | ✓ Found EMBASSY-RR in Holdings: 0 free + 0 pledged + 47 T1 = 47 units
2026-05-30 08:18:03 | DEBUG    | backend.portfolio.tracker | 📊 EMBASSY-RR: 47 units (Holdings only)
2026-05-30 08:18:03 | DEBUG    | backend.portfolio.tracker | ✓ EMBASSY-RR avg from HOLDINGS: ₹425.39
2026-05-30 08:18:03 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:03] "GET /api/market HTTP/1.1" 200 -
2026-05-30 08:18:03 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/portfolio/positions HTTP/11" 403 None
2026-05-30 08:18:03 | ERROR    | backend.portfolio.tracker | Positions fetch failed: 403
2026-05-30 08:18:03 | DEBUG    | backend.portfolio.tracker | ✓ MID150BEES avg from HOLDINGS: ₹226.02
2026-05-30 08:18:03 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:03] "GET /api/intraday/status HTTP/1.1" 200 -
2026-05-30 08:18:03 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3ANIFTY2660222100PE HTTP/11" 400 75
2026-05-30 08:18:03 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3ANIFTY2660225650CE HTTP/11" 400 75
2026-05-30 08:18:03 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3ANIFTY2660225700CE HTTP/11" 400 75
2026-05-30 08:18:03 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:03] "GET /api/positions HTTP/1.1" 200 -
2026-05-30 08:18:03 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3A5821185 HTTP/11" 400 75
2026-05-30 08:18:03 | DEBUG    | frontend.routes      | Depth REST fallback failed for MON100: key=NSE:5821185 status=no-token
2026-05-30 08:18:03 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:03] "GET /api/depth/MON100 HTTP/1.1" 200 -
2026-05-30 08:18:03 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3A3693569 HTTP/11" 400 75
2026-05-30 08:18:03 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3A2800385 HTTP/11" 400 75
2026-05-30 08:18:03 | DEBUG    | frontend.routes      | Depth REST fallback failed for GOLDBEES: key=NSE:3693569 status=no-token
2026-05-30 08:18:03 | DEBUG    | frontend.routes      | Depth REST fallback failed for JUNIORBEES: key=NSE:2800385 status=no-token
2026-05-30 08:18:03 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:03] "GET /api/depth/GOLDBEES HTTP/1.1" 200 -
2026-05-30 08:18:03 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:03] "GET /api/depth/JUNIORBEES HTTP/1.1" 200 -
2026-05-30 08:18:03 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3A5710849 HTTP/11" 400 75
2026-05-30 08:18:03 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3A2068481 HTTP/11" 400 75
2026-05-30 08:18:03 | DEBUG    | frontend.routes      | Depth REST fallback failed for MINDSPACE-RR: key=NSE:5710849 status=no-token
2026-05-30 08:18:03 | DEBUG    | frontend.routes      | Depth REST fallback failed for SILVERBEES: key=NSE:2068481 status=no-token
2026-05-30 08:18:03 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:03] "GET /api/depth/MINDSPACE-RR HTTP/1.1" 200 -
2026-05-30 08:18:03 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:03] "GET /api/depth/SILVERBEES HTTP/1.1" 200 -
2026-05-30 08:18:04 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3A2402049 HTTP/11" 400 75
2026-05-30 08:18:04 | DEBUG    | frontend.routes      | Depth REST fallback failed for EMBASSY-RR: key=NSE:2402049 status=no-token
2026-05-30 08:18:04 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:04] "GET /api/depth/EMBASSY-RR HTTP/1.1" 200 -
2026-05-30 08:18:04 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3A2928385 HTTP/11" 400 75
2026-05-30 08:18:04 | DEBUG    | frontend.routes      | Depth REST fallback failed for BANKBEES: key=NSE:2928385 status=no-token
2026-05-30 08:18:04 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:04] "GET /api/depth/BANKBEES HTTP/1.1" 200 -
2026-05-30 08:18:04 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3A4680705 HTTP/11" 400 75
2026-05-30 08:18:04 | DEBUG    | frontend.routes      | Depth REST fallback failed for HNGSNGBEES: key=NSE:4680705 status=no-token
2026-05-30 08:18:04 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:04] "GET /api/depth/HNGSNGBEES HTTP/1.1" 200 -
2026-05-30 08:18:05 | DEBUG    | backend.portfolio.tracker | ✓ MID150BEES avg from HOLDINGS: ₹226.02
2026-05-30 08:18:05 | DEBUG    | backend.portfolio.tracker | ✓ Found MID150BEES in Holdings: 244 free + 0 pledged + 0 T1 = 244 units
2026-05-30 08:18:05 | DEBUG    | backend.portfolio.tracker | 📊 MID150BEES: 244 units (Holdings only)
2026-05-30 08:18:05 | DEBUG    | backend.portfolio.tracker | ✓ MID150BEES avg from HOLDINGS: ₹226.02
2026-05-30 08:18:07 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:07] "GET /api/auth/status HTTP/1.1" 200 -
2026-05-30 08:18:07 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:07] "GET /api/auth/status HTTP/1.1" 200 -
2026-05-30 08:18:11 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:11] "GET /api/auth/status HTTP/1.1" 200 -
2026-05-30 08:18:12 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:12] "GET /api/auth/status HTTP/1.1" 200 -
2026-05-30 08:18:14 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:14] "GET /api/indices HTTP/1.1" 200 -
2026-05-30 08:18:14 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/orders HTTP/11" 403 None
2026-05-30 08:18:14 | DEBUG    | frontend.routes      | Orders endpoint temporarily unavailable (403) - Zerodha post-trade delay
2026-05-30 08:18:14 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:14] "GET /api/transactions HTTP/1.1" 200 -
2026-05-30 08:18:16 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:16] "GET /api/auth/status HTTP/1.1" 200 -
2026-05-30 08:18:17 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:17] "GET /api/auth/status HTTP/1.1" 200 -
2026-05-30 08:18:19 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:19] "GET /api/status HTTP/1.1" 200 -
2026-05-30 08:18:19 | DEBUG    | backend.portfolio.tracker | ✓ Found SILVERBEES in Holdings: 79 free + 0 pledged + 0 T1 = 79 units
2026-05-30 08:18:19 | DEBUG    | backend.portfolio.tracker | 📊 SILVERBEES: 79 units (Holdings only)
2026-05-30 08:18:19 | DEBUG    | backend.portfolio.tracker | ✓ SILVERBEES avg from HOLDINGS: ₹251.45
2026-05-30 08:18:19 | DEBUG    | backend.portfolio.tracker | ✓ Found MID150BEES in Holdings: 244 free + 0 pledged + 0 T1 = 244 units
2026-05-30 08:18:19 | DEBUG    | backend.portfolio.tracker | 📊 MID150BEES: 244 units (Holdings only)
2026-05-30 08:18:19 | DEBUG    | backend.portfolio.tracker | ✓ MID150BEES avg from HOLDINGS: ₹226.02
2026-05-30 08:18:19 | DEBUG    | backend.portfolio.tracker | ✓ Found EMBASSY-RR in Holdings: 0 free + 0 pledged + 47 T1 = 47 units
2026-05-30 08:18:19 | DEBUG    | backend.portfolio.tracker | 📊 EMBASSY-RR: 47 units (Holdings only)
2026-05-30 08:18:19 | DEBUG    | backend.portfolio.tracker | ✓ EMBASSY-RR avg from HOLDINGS: ₹425.39
2026-05-30 08:18:19 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:19] "GET /api/portfolio HTTP/1.1" 200 -
2026-05-30 08:18:19 | DEBUG    | backend.portfolio.tracker | ✓ Found SILVERBEES in Holdings: 79 free + 0 pledged + 0 T1 = 79 units
2026-05-30 08:18:19 | DEBUG    | backend.portfolio.tracker | 📊 SILVERBEES: 79 units (Holdings only)
2026-05-30 08:18:19 | DEBUG    | backend.portfolio.tracker | ✓ SILVERBEES avg from HOLDINGS: ₹251.45
2026-05-30 08:18:19 | DEBUG    | backend.portfolio.tracker | ✓ Found EMBASSY-RR in Holdings: 0 free + 0 pledged + 47 T1 = 47 units
2026-05-30 08:18:19 | DEBUG    | backend.portfolio.tracker | 📊 EMBASSY-RR: 47 units (Holdings only)
2026-05-30 08:18:19 | DEBUG    | backend.portfolio.tracker | ✓ EMBASSY-RR avg from HOLDINGS: ₹425.39
2026-05-30 08:18:19 | INFO     | werkzeug             | 127.0.0.1 - - [30/May/2026 08:18:19] "GET /api/market HTTP/1.1" 200 -
2026-05-30 08:18:19 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/portfolio/positions HTTP/11" 403 None
2026-05-30 08:18:19 | ERROR    | backend.portfolio.tracker | Positions fetch failed: 403
2026-05-30 08:18:19 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3ANIFTY2660222100PE HTTP/11" 400 75
2026-05-30 08:18:19 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3ANIFTY2660225650CE HTTP/11" 400 75
2026-05-30 08:18:19 | DEBUG    | urllib3.connectionpool | https://kite.zerodha.com:443 "GET /oms/quote?i=NSE%3ANIFTY2660225700CE HTTP/11" 400 75
